x,y,z,h,local_x,local_y,local_z
393944.7834789119,6451083.012356582,95.3353885687057,17.039999999999996,-116.23,97.66,-24.400000000000002
393897.0524622752,6451048.431103704,95.3253885687057,17.029999999999998,-162.20000000000002,60.77,-24.41
393944.6359364502,6451068.852440227,95.3253885687057,17.029999999999998,-115.68,83.51,-24.41
393603.25369271176,6450895.895336408,95.3053885687057,17.009999999999998,-448.13,-106.05,-24.43
393791.16555653577,6450984.908858048,95.2953885687057,16.999999999999996,-264.83,-7.890000000000001,-24.44
393890.94529389637,6451010.465806465,95.2553885687057,16.959999999999997,-166.43,22.55,-24.48
393960.8295301253,6451048.830624029,95.2553885687057,16.959999999999997,-98.52,64.31,-24.48
393656.44110199244,6450924.380469267,95.24538856870569,16.949999999999996,-396.41,-74.98,-24.490000000000002
393655.9013984926,6450902.470461963,95.24538856870569,16.949999999999996,-395.87,-96.89,-24.490000000000002
393799.58969610377,6450990.470725769,95.24538856870569,16.949999999999996,-256.69,-1.92,-24.490000000000002
393612.5159214483,6450908.50448066,95.2353885687057,16.939999999999998,-439.5,-93.0,-24.5
393778.7540579882,6450999.397695261,95.2353885687057,16.939999999999998,-277.94,5.97,-24.5
393884.0302113713,6451056.422135012,95.2353885687057,16.939999999999998,-175.6,68.11,-24.5
393582.4760664368,6450855.439524138,95.2053885687057,16.909999999999997,-466.89,-147.48,-24.53
393764.9848467482,6450976.808405281,95.2053885687057,16.909999999999997,-290.58,-17.27,-24.53
393615.47740256006,6450866.22732809,95.19538856870571,16.9,-434.46000000000004,-135.08,-24.54
393643.60284867533,6450932.042039065,95.1853885687057,16.889999999999997,-409.61,-67.96000000000001,-24.55
393669.3525395177,6450946.020852375,95.1753885687057,16.879999999999995,-384.58,-52.730000000000004,-24.560000000000002
393713.1112270977,6450918.722649845,95.1753885687057,16.879999999999995,-339.53000000000003,-77.84,-24.560000000000002
393651.7791788832,6450915.319069103,95.16538856870571,16.869999999999997,-400.62,-84.26,-24.57
393660.32452736853,6450927.603124594,95.1553885687057,16.859999999999996,-392.69,-71.57000000000001,-24.580000000000002
393906.1551950459,6451068.5672368,95.1553885687057,16.859999999999996,-154.1,81.33,-24.580000000000002
393730.5086267398,6450951.135174979,95.1453885687057,16.849999999999998,-323.75,-44.61,-24.59
393774.4826128107,6450982.417455095,95.1453885687057,16.849999999999998,-281.37,-11.200000000000001,-24.59
393904.36338911334,6451038.929517059,95.13538856870571,16.839999999999996,-154.43,51.64,-24.6
393930.5395284389,6451047.140328832,95.13538856870571,16.839999999999996,-128.69,61.13,-24.6
393590.6274306125,6450903.186015761,95.1253885687057,16.83,-461.1,-99.39,-24.61
393804.41712931864,6450984.005133098,95.1253885687057,16.83,-251.55,-8.14,-24.61
393669.178928818,6450939.251187736,95.1153885687057,16.819999999999997,-384.42,-59.5,-24.62
393582.42245681334,6450891.916428146,95.1053885687057,16.81,-468.74,-111.05,-24.63
393883.6848815692,6451042.312019941,95.1053885687057,16.81,-175.25,54.0,-24.63
393905.30410339084,6451062.271512615,95.1053885687057,16.81,-154.64000000000001,75.0,-24.63
393954.50628325006,6451080.190092279,95.0853885687057,16.789999999999996,-106.38,95.32000000000001,-24.650000000000002
393673.23211410764,6450934.545862136,95.0653885687057,16.769999999999996,-380.14,-64.0,-24.67
393843.56616618246,6450991.345985413,95.0653885687057,16.769999999999996,-212.81,1.12,-24.67
393598.0109427203,6450850.6886801245,95.0553885687057,16.759999999999998,-451.14,-151.46,-24.68
393812.63232608564,6450997.106439984,95.0553885687057,16.759999999999998,-243.99,5.3500000000000005,-24.68
393885.644753533,6451063.581307703,95.0453885687057,16.749999999999996,-174.34,75.34,-24.69
393810.08946535375,6451015.994593926,95.0353885687057,16.74,-247.46,24.09,-24.7
393892.916620423,6451046.993045227,95.0253885687057,16.729999999999997,-166.26,59.13,-24.71
393610.5874524322,6450857.617706277,95.0153885687057,16.72,-438.92,-143.92000000000002,-24.72
393886.9515433071,6451015.158189252,95.0153885687057,16.72,-170.65,27.04,-24.72
393752.6671638157,6450984.874828724,95.0053885687057,16.709999999999997,-303.28000000000003,-9.82,-24.73
393931.8990054636,6451068.619440134,95.0053885687057,16.709999999999997,-128.39000000000001,82.65,-24.73
393909.0471047748,6451041.7322492255,94.99538856870569,16.699999999999996,-149.89000000000001,54.67,-24.740000000000002
393871.4256296609,6451048.923800537,94.9853885687057,16.689999999999998,-187.82,60.0,-24.75
