x,y,z,h,local_x,local_y,local_z
392764.75765503966,6455128.982296905,91.90249585546367,17.380000000000003,-170.87,70.43,-23.75
392678.5513791926,6455130.988687875,91.89249585546366,17.37,-257.07,68.17,-23.76
392777.27961203136,6455138.214235656,91.89249585546366,17.37,-158.82,80.27,-23.76
392723.4432031221,6455112.325404555,91.88249585546367,17.360000000000003,-211.31,51.75,-23.77
392742.98340768233,6455144.598408842,91.88249585546367,17.360000000000003,-193.39000000000001,84.95,-23.77
392894.5631887377,6455170.562749304,91.87249585546367,17.35,-43.28,118.38,-23.78
392620.51001455967,6455132.801749262,91.86249585546366,17.340000000000003,-315.13,67.11,-23.79
392858.9686959025,6455155.785236662,91.86249585546366,17.340000000000003,-78.10000000000001,101.86,-23.79
392875.3402583969,6455213.436030599,91.86249585546366,17.340000000000003,-64.6,160.25,-23.79
392578.38801477104,6455103.679542377,91.85249585546367,17.330000000000002,-355.76,35.94,-23.8
392835.09524455026,6455143.771360498,91.83249585546366,17.310000000000002,-101.35000000000001,88.68,-23.82
392788.9292375098,6455139.940134322,91.82249585546367,17.3,-147.27,82.57000000000001,-23.830000000000002
392882.9777328575,6455168.313035531,91.82249585546367,17.3,-54.74,115.56,-23.830000000000002
392902.1882941053,6455192.312217529,91.82249585546367,17.3,-36.74,140.48,-23.830000000000002
392734.9624948502,6455192.694007989,91.81249585546367,17.290000000000003,-203.78,132.59,-23.84
392832.646405649,6455185.503564944,91.81249585546367,17.290000000000003,-105.86,130.24,-23.84
392833.81928701105,6455205.750333805,91.81249585546367,17.290000000000003,-105.69,150.52,-23.84
392869.08958359476,6455207.1074553635,91.80249585546366,17.28,-70.53,153.62,-23.85
392613.45660083956,6455117.541947333,91.78249585546367,17.26,-321.42,51.52,-23.87
392799.753508796,6455128.841159094,91.78249585546367,17.26,-135.91,72.02,-23.87
392924.9014024913,6455182.917282327,91.78249585546367,17.26,-13.59,132.22,-23.87
392764.1921670866,6455121.000497396,91.77249585546367,17.250000000000004,-171.04,62.43,-23.88
392896.9864704586,6455199.278036269,91.77249585546367,17.250000000000004,-42.28,147.18,-23.88
392757.3357333165,6455183.916639333,91.76249585546367,17.240000000000002,-181.0,124.93,-23.89
392834.6606820772,6455135.602856627,91.74249585546367,17.220000000000002,-101.38,80.5,-23.91
392901.8505818011,6455186.301564454,91.74249585546367,17.220000000000002,-36.78,134.46,-23.91
392748.6196984424,6455146.00134379,91.73249585546367,17.21,-187.83,86.63,-23.92
392804.5032871238,6455193.415263857,91.73249585546367,17.21,-134.36,136.75,-23.92
392757.9364444842,6455120.0287285345,91.71249585546367,17.19,-177.24,61.15,-23.94
392849.3521922927,6455174.694032455,91.71249585546367,17.19,-88.64,120.27,-23.94
392784.70430626586,6455167.643016048,91.68249585546367,17.160000000000004,-152.86,110.03,-23.97
392844.81007859646,6455194.172536073,91.68249585546367,17.160000000000004,-94.14,139.5,-23.97
392656.05236998893,6455140.663375718,91.67249585546367,17.150000000000002,-280.02,76.72,-23.98
392845.88870855427,6455202.609511681,91.67249585546367,17.150000000000002,-93.48,147.98,-23.98
392668.0993839018,6455151.020182936,91.65249585546367,17.130000000000003,-268.5,87.66,-24.0
392896.80318120675,6455190.92688036,91.65249585546367,17.130000000000003,-42.050000000000004,138.83,-24.0
392787.6659832704,6455125.9555003,91.64249585546366,17.12,-147.84,68.54,-24.01
392879.36648873397,6455195.064398411,91.61249585546366,17.090000000000003,-59.67,142.1,-24.04
392690.1013356129,6455133.330269966,91.60249585546367,17.080000000000002,-245.65,71.08,-24.05
392715.6045546544,6455166.729710361,91.60249585546367,17.080000000000002,-221.83,105.7,-24.05
392885.2433796163,6455196.675687819,91.60249585546367,17.080000000000002,-53.88,144.0,-24.05
392747.28967673826,6455125.41192801,91.59249585546367,17.07,-188.14000000000001,66.0,-24.060000000000002
392870.7417206182,6455151.107193371,91.59249585546367,17.07,-66.11,97.77,-24.060000000000002
392685.0143235274,6455140.39052549,91.57249585546367,17.05,-251.08,77.88,-24.080000000000002
392697.6152227665,6455156.877439646,91.57249585546367,17.05,-239.31,94.97,-24.080000000000002
392698.5022137454,6455171.351283192,91.57249585546367,17.05,-239.14000000000001,109.47,-24.080000000000002
392705.8102177884,6455116.542729326,91.57249585546367,17.05,-229.13,55.09,-24.080000000000002
392824.2691079668,6455155.64137173,91.57249585546367,17.05,-112.75,100.0,-24.080000000000002
392829.20418882207,6455135.202255386,91.57249585546367,17.05,-106.81,79.83,-24.080000000000002
392921.810862263,6455218.363532637,91.57249585546367,17.05,-18.43,167.47,-24.080000000000002
392822.1731060489,6455203.083112589,91.56249585546367,17.040000000000003,-117.19,147.28,-24.09
392773.692442978,6455173.134406305,91.55249585546366,17.03,-164.13,114.97,-24.1
392857.87898200203,6455141.261358955,91.55249585546366,17.03,-78.47,87.3,-24.1
392863.9493887437,6455142.332415441,91.54249585546367,17.020000000000003,-72.46000000000001,88.67,-24.11
392776.3105791801,6455131.383805555,91.52249585546367,17.000000000000004,-159.45000000000002,73.4,-24.13
392839.5677139303,6455201.330595354,91.52249585546367,17.000000000000004,-99.73,146.39000000000001,-24.13
392677.7528414247,6455124.770574219,91.50249585546366,16.98,-257.56,61.92,-24.150000000000002
392833.7344449708,6455200.397979011,91.50249585546366,16.98,-105.51,145.17000000000002,-24.150000000000002
392859.734529036,6455163.566881709,91.50249585546366,16.98,-77.72,109.67,-24.150000000000002
392901.1737446272,6455178.295242486,91.50249585546366,16.98,-37.06,126.43,-24.150000000000002
392846.61365847086,6455146.28471299,91.49249585546367,16.970000000000002,-89.97,91.76,-24.16
392775.8777091098,6455123.856002193,91.48249585546367,16.96,-159.51,65.86,-24.17
392840.74388298765,6455144.412752581,91.48249585546367,16.96,-95.74000000000001,89.60000000000001,-24.17
392894.49590882915,6455162.936742917,91.48249585546367,16.96,-42.97,110.76,-24.17
392709.18920702644,6455159.097684757,91.47249585546368,16.950000000000003,-227.86,97.76,-24.18
392736.3794841549,6455142.862927914,91.47249585546368,16.950000000000003,-199.9,82.89,-24.18
392755.43714275595,6455154.474510438,91.47249585546368,16.950000000000003,-181.44,95.43,-24.18
392789.1189568224,6455148.4211311145,91.47249585546368,16.950000000000003,-147.5,91.05,-24.18
392820.3562703851,6455183.3788590375,91.47249585546368,16.950000000000003,-118.03,127.51,-24.18
392871.19212251547,6455165.862976579,91.46249585546367,16.94,-66.39,112.53,-24.19
392694.559494909,6455113.9760710485,91.45249585546367,16.930000000000003,-240.24,51.97,-24.2
392750.61804183736,6455168.359868421,91.45249585546367,16.930000000000003,-186.94,109.06,-24.2
392857.48336525616,6455210.705926689,91.45249585546367,16.930000000000003,-82.3,156.64000000000001,-24.2
392794.20595732465,6455135.093204573,91.44249585546368,16.92,-141.76,77.99,-24.21
392650.48484299757,6455146.916410438,91.40249585546367,16.880000000000003,-285.89,82.69,-24.25
392632.9400372783,6455149.477346258,91.39249585546366,16.87,-303.54,84.38,-24.26
392742.4939004969,6455138.555224025,91.39249585546366,16.87,-193.58,78.89,-24.26
392758.95651855884,6455127.687648097,91.39249585546366,16.87,-176.6,68.85000000000001,-24.26
392607.44570981455,6455109.990014529,91.38249585546367,16.860000000000003,-327.05,43.68,-24.27
392666.22038742446,6455122.378064088,91.38249585546367,16.860000000000003,-268.96,58.96,-24.27
392666.5531535284,6455128.288839565,91.38249585546367,16.860000000000003,-268.92,64.88,-24.27
392687.9847067335,6455104.539723216,91.38249585546367,16.860000000000003,-246.34,42.22,-24.27
392700.4036455095,6455115.128418114,91.38249585546367,16.860000000000003,-234.46,53.410000000000004,-24.27
392729.0420159421,6455113.780256781,91.38249585546367,16.860000000000003,-205.79,53.480000000000004,-24.27
392811.82929978985,6455144.8334407285,91.38249585546367,16.860000000000003,-124.64,88.59,-24.27
392851.23672494973,6455203.245766845,91.38249585546367,16.860000000000003,-88.17,148.88,-24.27
392878.7224756183,6455181.049097947,91.37249585546367,16.85,-59.620000000000005,128.07,-24.28
392888.8668760579,6455169.363031895,91.37249585546367,16.85,-48.910000000000004,116.9,-24.28
392631.3097455624,6455120.802886388,91.36249585546366,16.840000000000003,-303.75,55.660000000000004,-24.29
392830.4747010504,6455157.016113335,91.36249585546366,16.840000000000003,-106.62,101.68,-24.29
392542.70257690287,6455096.365663504,91.35249585546367,16.830000000000002,-391.04,26.87,-24.3
392823.4303812097,6455141.535591447,91.34249585546367,16.82,-112.89,85.87,-24.310000000000002
392794.9720105836,6455149.753257863,91.33249585546366,16.810000000000002,-141.72,92.67,-24.32
392798.49358764046,6455191.750477949,91.33249585546366,16.810000000000002,-140.28,134.79,-24.32
392872.9892865608,6455185.978706777,91.33249585546366,16.810000000000002,-65.59,132.71,-24.32
392918.32378918526,6455181.510902861,91.33249585546366,16.810000000000002,-20.09,130.49,-24.32
392651.4851616774,6455161.454727484,91.32249585546367,16.8,-285.61,97.26,-24.330000000000002
392784.3482930202,6455161.262815852,91.32249585546367,16.8,-152.9,103.64,-24.330000000000002
392717.24948091945,6455111.190369189,91.31249585546367,16.790000000000003,-217.44,50.31,-24.34
392572.27716236917,6455102.600476613,91.30249585546366,16.78,-361.81,34.56,-24.35
392805.8461074869,6455137.840822486,91.30249585546366,16.78,-130.27,81.31,-24.35
392726.1604317367,6455155.063315928,91.29249585546367,16.770000000000003,-210.71,94.57000000000001,-24.36
392741.2509078554,6455123.968851301,91.29249585546367,16.770000000000003,-194.1,64.26,-24.36
392696.3216059861,6455142.684051904,91.28249585546367,16.76,-239.9,80.73,-24.37
392849.42291671777,6455181.3787162965,91.28249585546367,16.76,-88.9,126.95,-24.37
392626.475502141,6455133.978124167,91.27249585546367,16.750000000000004,-309.23,68.58,-24.38
392632.27555402234,6455135.453047275,91.27249585546367,16.750000000000004,-303.51,70.34,-24.38
392640.9430368466,6455094.954766551,91.26249585546367,16.740000000000002,-292.85,30.32,-24.39
392737.7083027343,6455151.297525782,91.26249585546367,16.740000000000002,-198.99,91.38,-24.39
392603.329446149,6455137.056742692,91.25249585546366,16.73,-332.5,70.51,-24.400000000000002
392629.16237270494,6455092.604585202,91.25249585546366,16.73,-304.5,27.39,-24.400000000000002
392863.07850719354,6455211.480127372,91.22249585546368,16.700000000000003,-76.75,157.69,-24.43
392928.7879316021,6455233.496956025,91.22249585546368,16.700000000000003,-12.21,182.93,-24.43
392647.7914630873,6455110.7253327435,91.21249585546367,16.69,-286.79,46.410000000000004,-24.44
392853.6042438627,6455154.008398371,91.21249585546367,16.69,-83.37,99.82000000000001,-24.44
392838.41026649147,6455192.717302407,91.19249585546368,16.67,-100.46000000000001,137.73,-24.46
392861.618567073,6455192.108628337,91.19249585546368,16.67,-77.25,138.27,-24.46
392894.3062509788,6455230.8792850375,91.18249585546367,16.660000000000004,-46.52,178.61,-24.47
392641.70689149987,6455102.696460556,91.17249585546367,16.650000000000002,-292.47,38.09,-24.48
392770.139163008,6455122.207824823,91.17249585546367,16.650000000000002,-165.16,63.93,-24.48
392881.6768990783,6455159.837002766,91.17249585546367,16.650000000000002,-55.620000000000005,107.03,-24.48
392560.7292913716,6455106.366266758,91.16249585546367,16.64,-373.53000000000003,37.75,-24.490000000000002
392774.8033123571,6455187.276770649,91.16249585546367,16.64,-163.72,129.15,-24.490000000000002
392821.32775851275,6455189.247991069,91.15249585546367,16.630000000000003,-117.35000000000001,133.42000000000002,-24.5
392828.88960598636,6455212.752736608,91.15249585546367,16.630000000000003,-110.96000000000001,157.27,-24.5
392916.72118011815,6455231.030783154,91.15249585546367,16.630000000000003,-24.14,179.87,-24.5
392633.8336374531,6455157.412860024,91.12249585546367,16.6,-303.04,92.35000000000001,-24.53
392704.4820453079,6455172.81730314,91.11249585546366,16.590000000000003,-233.24,111.23,-24.54
392707.161895832,6455131.504185354,91.11249585546366,16.590000000000003,-228.52,70.10000000000001,-24.54
392868.1694824799,6455199.243339777,91.11249585546366,16.590000000000003,-71.06,145.72,-24.54
392902.94265561854,6455200.064393914,91.11249585546366,16.590000000000003,-36.37,148.26,-24.54
392925.60317296867,6455197.290163672,91.11249585546366,16.590000000000003,-13.6,146.61,-24.54
392564.19100256945,6454904.948509459,91.10249585546367,16.580000000000002,-360.11,-163.25,-24.55
392688.79071103275,6455119.197798026,91.10249585546367,16.580000000000002,-246.26000000000002,56.9,-24.55
392872.37794777454,6455179.901506362,91.10249585546367,16.580000000000002,-65.9,126.61,-24.55
392548.75836516864,6455104.015495428,91.08249585546366,16.560000000000002,-385.37,34.81,-24.57
392838.5459358702,6455186.76330427,91.08249585546366,16.560000000000002,-100.03,131.79,-24.57
392672.6035366212,6455137.85127986,91.07249585546367,16.55,-263.35,74.73,-24.580000000000002
392783.509268602,6455141.490114013,91.07249585546367,16.55,-152.76,83.85000000000001,-24.580000000000002
392703.0607568453,6455158.269796852,91.06249585546367,16.540000000000003,-233.94,96.63,-24.59
392533.8053167835,6455122.317504716,91.05249585546366,16.53,-401.21000000000004,52.35,-24.6
392908.06132338656,6455193.643355036,91.05249585546366,16.53,-30.94,142.1,-24.6
392693.548897901,6455183.941694708,91.04249585546367,16.520000000000003,-244.71,121.8,-24.61
392823.0097473837,6455211.081520637,91.04249585546367,16.520000000000003,-116.75,155.31,-24.61
392738.63277165324,6455165.719452048,91.02249585546367,16.500000000000004,-198.78,105.83,-24.63
392770.50934734027,6455130.289406573,91.02249585546367,16.500000000000004,-165.19,72.02,-24.63
392784.02814284764,6455152.978511182,91.02249585546367,16.500000000000004,-152.81,95.35000000000001,-24.63
392866.13009186235,6455170.79939691,91.02249585546367,16.500000000000004,-71.69,117.21000000000001,-24.63
392693.86209223594,6455106.161000385,91.01249585546367,16.490000000000002,-240.55,44.13,-24.64
392720.35762067727,6455154.139203484,91.01249585546367,16.490000000000002,-216.46,93.36,-24.64
392766.24945938506,6455149.603749808,91.01249585546367,16.490000000000002,-170.4,91.10000000000001,-24.64
392771.1181176668,6455136.516918008,91.01249585546367,16.490000000000002,-164.89000000000001,78.27,-24.64
392821.57057506434,6455197.385941679,91.01249585546367,16.490000000000002,-117.51,141.56,-24.64
392853.7992908127,6455161.788273481,91.01249585546367,16.490000000000002,-83.56,107.60000000000001,-24.64
392620.44602409645,6455126.657393701,91.00249585546366,16.48,-314.89,60.97,-24.650000000000002
392686.58023710275,6455168.9780632425,90.99249585546367,16.470000000000002,-250.93,106.51,-24.66
392734.64758319635,6455178.652397304,90.99249585546367,16.470000000000002,-203.4,118.55,-24.66
392881.52772702597,6455145.90733128,90.99249585546367,16.470000000000002,-55.08,93.11,-24.66
392918.3315961637,6455175.603285827,90.99249585546367,16.470000000000002,-19.79,124.59,-24.66
392554.2083873735,6455090.739676887,90.98249585546367,16.46,-379.27,21.82,-24.67
392732.83519287204,6455164.294467741,90.98249585546367,16.46,-204.5,104.12,-24.67
392749.45248975925,6455159.987270952,90.97249585546368,16.450000000000003,-187.69,100.64,-24.68
392777.25888522016,6455146.084894484,90.97249585546368,16.450000000000003,-159.23,88.13,-24.68
392824.88777069445,6455162.068638368,90.97249585546368,16.450000000000003,-112.45,106.45,-24.68
392842.9034012205,6455165.982339525,90.97249585546368,16.450000000000003,-94.65,111.25,-24.68
392910.08873618086,6455215.780170466,90.97249585546368,16.450000000000003,-30.01,164.31,-24.68
392590.67514576943,6455120.502387316,90.96249585546367,16.44,-344.32,53.35,-24.69
392705.64414487843,6455108.741394836,90.96249585546367,16.44,-228.91,47.29,-24.69
392770.0345316758,6455200.358656246,90.96249585546367,16.44,-169.13,141.98,-24.69
392819.50150724425,6455168.342733207,90.96249585546367,16.44,-118.14,112.45,-24.69
392910.4780137353,6455229.90820865,90.96249585546367,16.44,-30.32,178.44,-24.69
392913.370574941,6455188.644630403,90.96249585546367,16.44,-25.39,137.37,-24.69
392539.8056300692,6455130.060194201,90.95249585546367,16.430000000000003,-395.6,60.38,-24.7
392584.1389263736,6455105.577413746,90.95249585546367,16.430000000000003,-350.11,38.12,-24.7
392675.2487182621,6455166.195136583,90.95249585546367,16.430000000000003,-262.11,103.17,-24.7
392792.1144069872,6455182.624835275,90.95249585546367,16.430000000000003,-146.20000000000002,125.36,-24.7
392818.5992962271,6455154.370256143,90.95249585546367,16.430000000000003,-118.35000000000001,98.45,-24.7
392791.151944138,6455122.1484178435,90.94249585546368,16.42,-144.17000000000002,64.91,-24.71
392811.7897364273,6455138.777985772,90.94249585546368,16.42,-124.38000000000001,82.54,-24.71
392831.36306270654,6455170.708933116,90.94249585546368,16.42,-106.41,115.4,-24.71
392772.4742766977,6455158.847171761,90.93249585546367,16.410000000000004,-164.64000000000001,100.64,-24.72
392811.0291373224,6455209.141731331,90.93249585546367,16.410000000000004,-128.62,152.78,-24.72
392920.00377016934,6455196.025573505,90.93249585546367,16.410000000000004,-19.13,145.07,-24.72
392771.58601040096,6455144.9541021595,90.92249585546367,16.400000000000002,-164.84,86.72,-24.73
392876.63456051575,6455227.238906458,90.91249585546367,16.39,-63.99,174.1,-24.740000000000002
392615.5987298356,6455139.973449362,90.90249585546367,16.380000000000003,-320.39,74.03,-24.75
392883.58096700464,6455174.630931429,90.90249585546367,16.380000000000003,-54.45,121.9,-24.75
392584.17936579336,6455110.841857179,90.89249585546366,16.37,-350.33,43.38,-24.76
392638.08232204197,6455136.457061799,90.89249585546366,16.37,-297.76,71.63,-24.76
392679.07643306855,6455145.230149121,90.89249585546366,16.37,-257.25,82.42,-24.76
392805.3621961932,6455129.484529658,90.89249585546366,16.37,-130.34,72.94,-24.76
392845.98935262114,6455133.880409613,90.89249585546366,16.37,-89.98,79.34,-24.76
392867.17123763944,6455184.544723948,90.89249585546366,16.37,-71.33,130.99,-24.76
392876.3005939811,6455158.831695096,90.89249585546366,16.37,-60.94,105.76,-24.76
392660.0536607818,6455121.181618302,90.88249585546367,16.360000000000003,-275.06,57.46,-24.77
392744.0141842624,6455159.145229788,90.88249585546367,16.360000000000003,-193.08,99.53,-24.77
392854.26689122827,6455176.082641245,90.88249585546367,16.360000000000003,-83.8,121.9,-24.77
392740.8915098049,6455116.307250094,90.87249585546367,16.35,-194.08,56.59,-24.78
392782.2978550055,6455111.973905294,90.87249585546367,16.35,-152.51,54.31,-24.78
392911.2467834319,6455151.8246099055,90.87249585546367,16.35,-25.69,100.49000000000001,-24.78
392556.32866931165,6455119.199638314,90.86249585546366,16.340000000000003,-378.56,50.35,-24.79
392586.02285122784,6455133.308173332,90.86249585546366,16.340000000000003,-349.6,65.91,-24.79
392676.06501247257,6455102.616941709,90.86249585546366,16.340000000000003,-258.15,39.71,-24.79
392825.53891703294,6455176.834504697,90.86249585546366,16.340000000000003,-112.53,121.23,-24.79
392913.1137842622,6455173.148364451,90.86249585546366,16.340000000000003,-24.88,121.88,-24.79
392917.77402213134,6455167.781290481,90.86249585546366,16.340000000000003,-19.96,116.75,-24.79
392536.9522731033,6455095.288766938,90.85249585546367,16.330000000000002,-396.73,25.51,-24.8
392926.63264482404,6455205.138850678,90.85249585546367,16.330000000000002,-12.96,154.5,-24.8
392574.86959166266,6455145.244445826,90.84249585546367,16.32,-361.33,77.28,-24.810000000000002
392799.43141130044,6455206.442073736,90.84249585546367,16.32,-140.07,149.51,-24.810000000000002
392839.7953523317,6455206.735952028,90.84249585546367,16.32,-99.77,151.8,-24.810000000000002
